,종별,기관명,전화번호,주소,경도,위도
258,요양병원(일반요양병원),효하수요양병원,,서울특별시 성동구 자동차시장1길 85 (용답동),127.06424155340387,37.5604695139975
259,요양병원(일반요양병원),시온요양병원,,"서울특별시 성동구 자동차시장1길 85, 지하1, 지상3~5층 (용답동)",127.06424155340387,37.5604695139975
260,한방병원,성북미올한방병원,,"서울특별시 성북구 동소문로 106, 유타 8~9층 (동선동1가)",127.01428654773156,37.59260509731219
261,병원,의료법인구봉의료재단 세왕병원,,서울특별시 성동구 왕십리로 269 (행당동),127.034598777098,37.55859737254846
262,치과병원,로덴치과병원,,서울특별시 성북구 종암로 72 (종암동),,
263,요양병원(일반요양병원),새마음요양병원,,서울특별시 성북구 동소문로 215 (정릉동),127.01871054971669,37.60136179325435
264,요양병원(일반요양병원),서울효사랑요양병원,,서울특별시 성동구 동일로 93 (성수동2가),127.06017185392163,37.541160823731055
265,병원,서울중앙병원,,서울특별시 성동구 금호산길 41 (금호동2가),127.01621049075693,37.55204672260861
266,요양병원(일반요양병원),의료법인참예원의료재단 성북참요양병원,,서울특별시 성북구 북악산로1길 71 (정릉동),127.00243148957333,37.59760666102234
267,병원,동인병원,,,,
268,병원,영동병원,,,,
269,병원,서울척병원,,서울특별시 성북구 동소문로47길 8 (길음동),127.02635953162067,37.60883907052101
270,요양병원(일반요양병원),동서요양병원,,서울특별시 성북구 동소문로 306 (하월곡동),,
271,요양병원(일반요양병원),보문효사랑요양병원,,서울특별시 성북구 보문로 46 (보문동7가),127.01987255002302,37.579746556078184
272,병원,새한병원,,서울특별시 강북구 도봉로 67 (미아동),127.02669135125805,37.61513705716778
273,병원,성북우리아이들병원,,서울특별시 성북구 동소문로46길 10 (하월곡동),127.02641817237499,37.606915604331554
274,한방병원,의료법인성화의료재단대한한방병원,,서울특별시 강북구 도봉로 301 (수유동),127.02001313421799,37.63540490287476
275,요양병원(일반요양병원),성북서울요양병원,,서울특별시 성북구 종암로 31 (종암동),127.03291513191311,37.59311814846325
276,요양병원(일반요양병원),시온요양병원,,"서울특별시 성동구 자동차시장1길 85, 지하1,지상3~5층 (용답동, JS빌딩)",127.06424155340387,37.5604695139975
277,요양병원(일반요양병원),굿모닝요양병원,,"서울특별시 성동구 천호대로 436, 2~7층 (용답동)",127.06433293205558,37.56072973347574
278,병원,더서울병원,,서울특별시 성북구 아리랑로 16 (동선동4가),127.01362985810242,37.59423693361171
279,병원,9988병원,,서울특별시 성동구 왕십리로 269 (행당동),127.034598777098,37.55859737254846
280,병원,사회복지법인 성가소비녀회 성가복지병원,,서울특별시 성북구 종암로 191 (하월곡동),127.02785879306735,37.60687418849223
281,요양병원(일반요양병원),성북웰니스요양병원,,서울특별시 성북구 보문로 86 (보문동4가),127.01808927457913,37.58301166817518
282,종합병원,한양대학교병원,,서울특별시 성동구 왕십리로 222-1 (사근동),127.04450340745234,37.557741777283994
283,병원,서울프라임병원,,"서울특별시 광진구 동일로 92-1, B1~2, 2~7층 (자양동)",127.06079470791745,37.54079152436367
284,병원,연세슬기병원,,서울특별시 성동구 무학로2길 8 (도선동),127.02778987813736,37.5642920106241
285,병원,바른본병원,,서울특별시 광진구 천호대로 630 (능동),127.08419015467209,37.55381595226779
286,병원,연세바로척병원,,서울특별시 성동구 동일로 133 (성수동2가),127.06200806783717,37.544408949228234
287,요양병원(일반요양병원),리안요양병원,,서울특별시 광진구 동일로 82-1 (자양동),127.06021044814145,37.53994280438356
288,병원,동부병원,,서울특별시 광진구 동일로 154 (화양동),127.06352016351495,37.54581546227806
289,한방병원,광진구의한방병원,,서울특별시 광진구 광나루로 506 (구의동),127.08278298053821,37.54475410430447
290,병원,최차혜병원,,서울특별시 광진구 동일로30길 9 (화양동),127.06496026357102,37.547809500932864
291,한방병원,구의한방병원,,,,
292,병원,제니스병원,,서울특별시 광진구 자양로 215 (구의동),127.08355495202707,37.546512273922275
293,종합병원,재단법인베스티안재단베스티안서울병원,,서울특별시 성동구 왕십리로 382 (하왕십리동),127.02514299498411,37.56509688637011
294,한방병원,경희생생한방병원,,"서울특별시 광진구 동일로 82-1, 생생한방병원 지하1~5층 (자양동)",127.06021044814145,37.53994280438356
295,치과병원,에스(S)리더치과병원,,"서울특별시 광진구 능동로 103, 3.4층 (화양동)",127.06763544726164,37.54037797233254
296,치과병원,광진예치과병원,,서울특별시 광진구 천호대로 556 (능동),127.07681128238208,37.55671005543922
297,요양병원(일반요양병원),브레인요양병원,,서울특별시 동대문구 장한로32길 7 (장안동),,
298,병원,연세무척나은병원,,서울특별시 광진구 천호대로 568 (능동),127.07791619456589,37.55626675759333
299,요양병원(일반요양병원),동부참사랑요양병원,,서울특별시 광진구 동일로 154 (화양동),127.06352016351495,37.54581546227806
300,정신병원,국립정신건강센터,,"서울특별시 광진구 용마산로 127 (중곡동, 국립정신건강센터)",127.08290211381423,37.56501272623259
301,종합병원,건국대학교병원,,서울특별시 광진구 능동로 120-1 (화양동),127.0692167774423,37.54044280416216
302,한방병원,성바오로한방병원,,,,
303,요양병원(일반요양병원),경동요양병원,,"서울특별시 동대문구 약령시로 124 (청량리동, 지하2~지상10층)",127.04087761414858,37.5829428813705
304,요양병원(일반요양병원),의료법인영일의료재단실로암요양병원,,,,
305,치과병원,한림대학교임상치의학대학원치과병원,,,,
306,요양병원(일반요양병원),의료법인 영일의료재단 실로암요양병원,,,,
307,요양병원(일반요양병원),서울편안한요양병원,,서울특별시 동대문구 전농로 45 (답십리동),127.05388952827593,37.56902846806547
308,병원,청량리정신병원,,서울특별시 동대문구 제기로 142 (청량리동),127.04583128014718,37.58553598904761
309,병원,청량성모병원,,,,
310,치과병원,로덴성문치과병원,,"서울특별시 도봉구 도봉로 569, 5층 (쌍문동, 준우빌딩)",127.03568814149894,37.65587469299777
311,병원,본서부병원,,서울특별시 은평구 은평로 133 (응암동),126.91969834743853,37.60097088585013
312,치과병원,엘치과병원,,"서울특별시 동대문구 전농로 102, 3층 (답십리동)",127.0550538495661,37.57404285676025
313,한방병원,오석한방병원,,"서울특별시 광진구 자양로 116, 301~307호,310~312호 (구의동, 웰츠타워)",127.08097890102145,37.538226643338405
314,병원,동서울병원,,서울특별시 동대문구 왕산로 18 (신설동),127.02275736910673,37.576055006736425
315,병원,브레인병원,,서울특별시 동대문구 장한로32길 7 (장안동),127.06971544245152,37.57547912595575
316,병원,의료법인마리아의료재단마리아병원,,서울특별시 동대문구 천호대로 20 (신설동),127.0225213132819,37.57436864290712
317,종합병원,서울특별시 동부병원,,서울특별시 동대문구 무학로 124 (용두동),127.02864582804179,37.5753428807072
318,병원,지성병원,,,,
319,병원,다일천사병원,,"서울특별시 동대문구 서울시립대로 57, 천사병원 B1,1,2,3,6층 (전농동)",127.0448161425609,37.57656930252703
320,병원,코리아병원,,서울특별시 동대문구 장한로 143 (장안동),127.06860813062045,37.573212423594605
321,치과병원,시카고치과병원,,서울특별시 동대문구 천호대로 2 (신설동),127.0206810841214,37.57504467077129
322,요양병원(일반요양병원),햇살요양병원,,"서울특별시 동대문구 장한로 152, 지하1~2층, 지상3 ~10층 (장안동)",127.06931484680736,37.57403522711659
323,정신병원,서울명병원,,서울특별시 동대문구 고산자로 421 (용두동),127.03509741940917,37.577381029575776
324,병원,하늘병원,,"서울특별시 동대문구 천호대로 317, 하늘병원 (답십리동)",127.05258388576281,37.56527051065116
325,한방병원,365매일한방병원,,"서울특별시 동대문구 천호대로 3, 지하1,지상1~2층 (신설동)",127.02146503502613,37.57537982954688
326,요양병원(일반요양병원),신우요양병원,,"서울특별시 동대문구 한천로 207, 지하1,지상1,3~6층 (전농동)",127.06516358259064,37.5794718125778
327,병원,날개병원,,서울특별시 동대문구 무학로 193-1 (용두동),127.02657802436543,37.58161511613937
328,병원,영동병원,,서울특별시 동대문구 한천로 4 (장안동),127.05565578782465,37.563260423763275
329,병원,서울나은병원,,서울특별시 동대문구 왕산로 137 (제기동),127.03583284987576,37.57854578219585
330,병원,김안과병원,,,,
331,요양병원(일반요양병원),서울에이스요양병원,,서울특별시 동대문구 고산자로 379 (용두동),127.03484128700894,37.57369877007672
332,정신병원,멘토스병원,,서울특별시 동대문구 한천로 49 (답십리동),127.05863626961313,37.566607766210176
333,치과병원,경희대학교치과병원,,"서울특별시 동대문구 경희대로 23 (회기동, 경희의료원)",127.04850461982858,37.59671259198984
334,병원,서울대윤병원,,,,
335,요양병원(일반요양병원),효림요양병원,,서울특별시 동대문구 천호대로 259-1 (답십리동),127.04807111927609,37.56864404569222
336,한방병원,은평포레스트한방병원,,"서울특별시 은평구 통일로 636, 은평 미드스퀘어 4,5층 (녹번동)",126.93244549676793,37.60347616222677
337,종합병원,가톨릭대학교 은평성모병원,,서울특별시 은평구 통일로 1021 (진관동),126.91321899352215,37.633582539104445
338,종합병원,삼육서울병원,,서울특별시 동대문구 망우로 82 (휘경동),127.06155278730955,37.58932135512436
339,치과병원,삼육치과병원,,서울특별시 동대문구 망우로 82 (휘경동),127.06035427155828,37.587443726038956
340,한방병원,경희대학교한방병원,,서울특별시 동대문구 경희대로 23 (회기동),127.04850461982858,37.59671259198984
341,요양병원(일반요양병원),은송요양병원,,,,
342,병원,린여성병원,,"서울특별시 동대문구 답십리로 266, 파워스빌딩 (장안동)",127.06694558395499,37.572233864232494
343,요양병원(일반요양병원),서울J요양병원,,서울특별시 중랑구 망우로 166-17 (상봉동),127.06878262615425,37.59195877131761
344,병원,연세노블병원,,서울특별시 은평구 서오릉로 37 (녹번동),126.92158409677072,37.60405966736751
345,종합병원,의료법인 청구성심병원,,서울특별시 은평구 통일로 873 (갈현동),126.91666591532986,37.62078910987232
346,요양병원(일반요양병원),자연애요양병원,,,,
347,요양병원(정신병원),행복한병원,,"서울특별시 중랑구 망우로 403, 5,6,7층 (망우동)",127.0940378470757,37.59955571887474
348,요양병원(일반요양병원),해솔요양병원,,서울특별시 중랑구 동일로 649 (면목동),,
349,병원,은송병원,,,,
350,요양병원(일반요양병원),서울신내요양병원,,서울특별시 중랑구 용마산로 622 (신내동),127.09828776537957,37.60639136317427
351,병원,기운찬병원,,서울특별시 중랑구 동일로 606 (면목동),127.07723801302305,37.584385774266686
352,종합병원,의료법인 서울기독병원,,서울특별시 중랑구 사가정로49길 53 (면목동),127.08332326363406,37.58354316761332
353,병원,지혜병원,,서울특별시 동대문구 천호대로 421 (장안동),127.06305490305606,37.56174473449714
354,치과병원,연세대학교치과대학치과병원,,서울특별시 서대문구 연세로 50-1 (신촌동),126.9366069810422,37.564699643057445
355,병원,마디세상병원,,서울특별시 중랑구 동일로 890 (묵동),127.07532552069743,37.60991146435946
356,요양병원(일반요양병원),대한민국요양병원,,"서울특별시 동대문구 장한로 200 (장안동, KS빌딩)",127.0696177295856,37.57827487581602
357,한방병원,메디람한방병원,,"서울특별시 마포구 양화로 119, 디키즈코리아 B1~6층 (서교동)",126.91692620107413,37.55437473054551
358,한방병원,한창한방병원,,"서울특별시 마포구 와우산로 48, 로하스타워 2층 (상수동)",126.92052854974541,37.548529877928445
